frame,dt,latency_ms,error_x,error_y,vel_forward,vel_yaw
422,0.038842,52.615,42.9687,7.3898,0.01478,-4.296868
423,0.041283,51.29,63.5054,11.0016,0.022003,-6.350537
424,0.043022,40.216,39.9717,7.8006,0.015601,-3.997167
425,0.029617,50.13,24.3786,26.6192,0.053238,-2.437862
426,0.038564,54.867,29.3331,17.2603,0.034521,-2.933314
427,0.042992,59.59,40.0475,11.2467,0.022493,-4.004751
428,0.041238,47.124,54.7303,20.8539,0.041708,-5.47303
429,0.049316,56.476,24.101,18.4533,0.036907,-2.410102
430,0.046504,57.295,33.793,21.0154,0.042031,-3.379305
431,0.039037,59.435,29.0486,10.3531,0.020706,-2.904859
432,0.035545,63.406,40.3891,27.0144,0.054029,-4.038907
433,0.038508,52.256,22.9789,33.3011,0.066602,-2.297893
434,0.04128,60.618,49.8963,31.9979,0.063996,-4.989628
435,0.046437,59.474,52.4199,15.5465,0.031093,-5.241991
436,0.037902,44.62,13.7815,13.4985,0.026997,-1.378147
437,0.03233,50.975,45.3986,28.9573,0.057915,-4.53986
438,0.044483,58.531,31.2149,23.2394,0.046479,-3.121492
439,0.037482,51.091,38.7156,27.4849,0.05497,-3.871561
440,0.041047,51.751,38.6832,25.9625,0.051925,-3.868319
441,0.043301,52.363,36.516,12.6162,0.025232,-3.651602
442,0.039489,52.545,58.5851,13.4929,0.026986,-5.858514
443,0.039543,42.979,48.2372,26.8536,0.053707,-4.823715
444,0.040956,50.526,29.101,27.1135,0.054227,-2.910099
445,0.042876,53.772,28.4796,43.3603,0.086721,-2.847963
446,0.040522,53.487,28.9693,24.0667,0.048133,-2.896931
447,0.038922,43.647,32.0621,9.5422,0.019084,-3.206209
448,0.037016,51.87,28.5774,32.7433,0.065487,-2.857739
449,0.033225,48.295,46.5516,26.5856,0.053171,-4.65516
450,0.041071,60.563,39.2598,24.8555,0.049711,-3.925977
