frame,dt,latency_ms,error_x,error_y,vel_forward,vel_yaw
421,0.041434,54.999,22.9959,0.7267,0.001453,-2.299586
422,0.036101,43.974,28.3866,-9.779,-0.019558,-2.838663
423,0.037989,42.543,22.1443,-5.8979,-0.011796,-2.214427
424,0.035813,46.691,20.9618,1.6306,0.003261,-2.096181
425,0.031708,47.672,18.4516,-2.2245,-0.004449,-1.845157
426,0.039406,56.056,22.5071,-3.0893,-0.006179,-2.250709
427,0.041134,50.904,27.5324,-1.0693,-0.002139,-2.753243
428,0.028074,42.109,21.3318,-4.0348,-0.00807,-2.133175
429,0.044194,39.757,35.8078,-0.7967,-0.001593,-3.580781
430,0.043622,52.851,32.427,-4.0685,-0.008137,-3.242695
431,0.033822,40.574,27.3649,-4.9583,-0.009917,-2.736486
432,0.034774,40.674,15.8019,-0.9926,-0.001985,-1.580189
433,0.026982,49.411,28.0753,-2.8594,-0.005719,-2.807528
434,0.033147,42.171,21.4317,1.6436,0.003287,-2.143175
435,0.036664,51.006,27.2311,-1.8863,-0.003773,-2.723114
436,0.036226,49.681,19.0585,0.3943,0.000789,-1.905855
437,0.034333,38.615,27.6779,-2.1003,-0.004201,-2.767789
438,0.03536,48.776,23.2494,3.6202,0.00724,-2.324937
439,0.042752,45.202,34.0153,3.8447,0.007689,-3.401529
440,0.034013,39.984,31.6522,7.7739,0.015548,-3.16522
441,0.038301,44.098,22.365,0.745,0.00149,-2.236497
442,0.038016,50.954,30.9281,-1.1518,-0.002304,-3.09281
443,0.02828,42.867,17.2603,1.9312,0.003862,-1.726031
444,0.030713,46.623,22.1794,2.2389,0.004478,-2.217944
445,0.030874,44.386,26.939,7.5795,0.015159,-2.693901
446,0.030226,45.238,24.8725,0.7514,0.001503,-2.487249
447,0.034588,47.608,29.6676,-1.8414,-0.003683,-2.966758
448,0.039021,52.332,24.0105,0.9053,0.001811,-2.401054
449,0.0424,38.456,24.6541,2.8407,0.005681,-2.46541
450,0.040817,50.178,31.1752,-0.3174,-0.000635,-3.117519
451,0.034983,47.536,14.2527,4.7674,0.009535,-1.425274
452,0.028242,46.157,32.3912,2.6975,0.005395,-3.239118
453,0.044074,44.015,18.8981,-1.1659,-0.002332,-1.889809
454,0.039537,44.715,24.7449,7.141,0.014282,-2.474488
455,0.027428,46.833,17.2569,2.791,0.005582,-1.725689
456,0.03354,48.855,25.7301,4.2535,0.008507,-2.573009
457,0.026984,37.09,21.1515,11.4577,0.022915,-2.115152
458,0.04431,38.591,19.3074,-0.009,-1.8e-05,-1.930736
459,0.036864,41.913,19.2165,1.9358,0.003872,-1.921646
460,0.027921,40.517,20.4393,5.8916,0.011783,-2.043934
461,0.036276,40.989,20.5566,3.1127,0.006225,-2.055655
462,0.032175,44.479,22.2288,1.5028,0.003006,-2.222879
463,0.03665,44.679,24.9671,5.8103,0.011621,-2.496706
464,0.027709,34.267,21.3269,7.7061,0.015412,-2.132691
465,0.039162,41.108,22.6001,3.8154,0.007631,-2.260013
466,0.040253,45.09,11.8807,1.9093,0.003819,-1.188067
467,0.045046,39.558,14.5503,3.2804,0.006561,-1.455035
468,0.040862,45.701,22.5813,8.7837,0.017567,-2.258134
469,0.03736,49.597,27.1115,7.227,0.014454,-2.711153
470,0.035895,43.909,23.8171,0.8322,0.001664,-2.381705
471,0.037766,35.697,18.9283,2.2286,0.004457,-1.892834
472,0.030635,46.834,22.2752,4.0343,0.008069,-2.227516
473,0.025163,45.858,7.7232,2.6467,0.005293,-0.772315
474,0.036872,42.459,15.8406,-0.3833,-0.000767,-1.584061
475,0.039211,41.087,18.6547,4.0562,0.008112,-1.865473
476,0.036603,38.759,21.1895,3.8747,0.007749,-2.118949
477,0.031737,53.177,18.5702,9.4831,0.018966,-1.857025
478,0.025109,46.927,17.5453,5.8084,0.011617,-1.754531
479,0.032791,46.866,20.2988,11.3104,0.022621,-2.029882
480,0.03951,45.773,23.3324,8.1836,0.016367,-2.333237
481,0.030128,47.897,17.4722,5.2695,0.010539,-1.747218
482,0.02678,55.128,24.5078,3.1844,0.006369,-2.450779
483,0.034769,48.536,15.2557,5.4089,0.010818,-1.525567
484,0.033172,44.251,15.1389,4.4435,0.008887,-1.513886
485,0.036509,42.093,16.179,5.8637,0.011727,-1.617897
486,0.039864,43.935,20.7378,8.0682,0.016136,-2.073777
487,0.021867,50.674,22.09,12.9351,0.02587,-2.208998
488,0.028752,39.662,19.5329,14.6719,0.029344,-1.953294
489,0.03486,49.643,16.2341,8.1309,0.016262,-1.623414
490,0.037772,48.227,15.1782,6.9297,0.013859,-1.517822
491,0.021777,49.92,11.5326,6.0489,0.012098,-1.153262
492,0.037293,37.959,14.1865,11.3257,0.022651,-1.418653
493,0.03669,46.055,11.7907,3.2904,0.006581,-1.179066
494,0.040273,42.297,5.7995,3.9182,0.007836,-0.579952
495,0.040939,53.436,20.5894,10.1837,0.020367,-2.058938
496,0.041497,43.71,15.5028,1.2837,0.002567,-1.550275
497,0.025024,51.867,4.047,8.5036,0.017007,-0.404705
498,0.042459,53.166,10.4415,13.2915,0.026583,-1.04415
499,0.037314,52.615,10.4711,8.9242,0.017848,-1.047107
500,0.031495,40.822,7.2773,9.0567,0.018113,-0.727727
501,0.031943,42.17,12.366,8.3192,0.016638,-1.236604
502,0.032091,41.653,17.1034,7.3211,0.014642,-1.710341
503,0.037083,43.869,1.2429,12.8665,0.025733,-0.124286
504,0.039593,51.461,4.9965,16.8599,0.03372,-0.499651
505,0.037115,45.846,1.0372,5.0805,0.010161,-0.103716
506,0.027976,45.992,12.9248,8.6524,0.017305,-1.292479
507,0.038832,41.721,1.8061,7.2324,0.014465,-0.180615
508,0.043226,34.283,6.5218,7.0205,0.014041,-0.652177
509,0.032218,47.756,15.122,8.4064,0.016813,-1.512196
510,0.036883,41.151,7.842,12.1818,0.024364,-0.784197
511,0.039943,36.569,8.2709,8.357,0.016714,-0.827089
512,0.032686,47.78,4.496,8.4418,0.016884,-0.449597
513,0.032848,51.072,18.0869,8.4816,0.016963,-1.808688
514,0.04126,36.409,8.5032,11.9707,0.023941,-0.850323
515,0.038225,45.789,14.7153,4.8031,0.009606,-1.471526
516,0.040453,46.693,4.4644,9.7491,0.019498,-0.446443
517,0.03206,41.752,1.4402,9.2927,0.018585,-0.144016
518,0.034508,34.058,4.311,9.432,0.018864,-0.431105
519,0.037197,47.919,1.9003,11.933,0.023866,-0.19003
520,0.022345,51.551,2.8225,13.2525,0.026505,-0.282253
521,0.042016,44.455,-2.2549,4.2637,0.008527,0.225493
522,0.043274,54.188,-4.1341,12.5134,0.025027,0.413415
523,0.041253,51.299,6.6624,15.3911,0.030782,-0.666235
524,0.038754,45.053,13.3485,11.1106,0.022221,-1.33485
525,0.034389,43.153,12.3216,12.416,0.024832,-1.232165
526,0.023295,47.298,-6.3518,10.624,0.021248,0.635177
527,0.036273,47.206,6.2559,11.8999,0.0238,-0.625592
528,0.033653,51.765,3.7948,5.397,0.010794,-0.379484
529,0.039792,48.161,0.1534,11.9511,0.023902,-0.015337
530,0.040845,46.194,-3.0992,6.9847,0.013969,0.309917
531,0.032897,49.021,3.85,11.1756,0.022351,-0.384995
532,0.02895,52.876,-2.9612,10.5593,0.021119,0.296115
533,0.038439,44.032,-1.5159,10.0386,0.020077,0.15159
534,0.032293,46.587,-3.0098,15.3326,0.030665,0.300982
535,0.038854,39.03,-2.4976,11.1526,0.022305,0.24976
536,0.025904,40.252,-2.5391,10.2911,0.020582,0.253907
537,0.020795,52.644,-1.7367,10.3387,0.020677,0.173671
538,0.02973,36.312,-9.1166,11.5045,0.023009,0.911663
539,0.04154,52.116,-6.3219,18.7469,0.037494,0.632189
540,0.038423,51.309,1.0909,20.1679,0.040336,-0.109091
541,0.036008,51.386,-7.6488,12.1282,0.024256,0.764881
542,0.042971,44.197,-14.6488,15.2956,0.030591,1.464879
543,0.034125,45.67,-6.9191,12.3718,0.024744,0.69191
544,0.039542,49.127,-11.4002,13.1615,0.026323,1.140017
545,0.038966,45.482,8.4099,11.3255,0.022651,-0.840992
546,0.03363,48.247,-5.8067,13.3525,0.026705,0.580672
547,0.031398,37.34,-10.6553,10.5153,0.021031,1.065534
548,0.036808,42.366,-5.6985,10.9639,0.021928,0.569854
549,0.047949,42.677,-7.6585,14.0955,0.028191,0.765851
550,0.028788,36.959,-12.4223,10.3017,0.020603,1.242232
551,0.044451,48.795,-9.5118,15.9125,0.031825,0.951177
552,0.042351,36.015,-2.4577,19.1196,0.038239,0.24577
553,0.028531,40.03,-12.8144,15.8303,0.031661,1.281445
554,0.042939,54.101,-20.0635,10.6595,0.021319,2.006346
555,0.032443,44.041,-18.2203,12.2661,0.024532,1.82203
556,0.039443,42.748,0.939,14.2182,0.028436,-0.093902
557,0.039935,41.948,-17.1096,17.183,0.034366,1.710958
558,0.031364,42.988,-5.3607,14.7926,0.029585,0.536073
559,0.034158,43.141,-7.5263,14.1224,0.028245,0.752628
560,0.043312,45.3,-7.7424,14.4586,0.028917,0.774236
561,0.032814,39.316,-16.6912,10.4352,0.02087,1.669125
562,0.039556,46.653,-5.5883,13.4143,0.026829,0.558829
563,0.044362,52.171,-11.2011,13.227,0.026454,1.120114
564,0.040352,41.654,-22.6136,16.9209,0.033842,2.261358
565,0.035044,46.7,-12.5069,12.4613,0.024923,1.250687
566,0.034225,37.653,-9.7049,14.033,0.028066,0.970493
567,0.035313,36.906,-24.6865,17.4946,0.034989,2.468651
568,0.033338,47.658,-20.5441,11.8943,0.023789,2.054408
569,0.037615,48.363,-18.083,16.0182,0.032036,1.808303
570,0.030839,44.61,-4.1216,12.5802,0.02516,0.41216
571,0.044817,43.243,-25.0016,9.7303,0.019461,2.500162
572,0.035196,41.459,-19.0827,17.8638,0.035728,1.908267
573,0.039373,45.477,-16.3754,12.0349,0.02407,1.637539
574,0.032659,43.845,-24.45,16.2987,0.032597,2.445001
575,0.036285,50.597,-18.9142,17.2033,0.034407,1.891418
576,0.043856,43.737,-18.1646,15.1227,0.030245,1.816459
577,0.041624,45.284,-18.2357,14.1635,0.028327,1.823566
578,0.037245,42.974,-18.939,10.7545,0.021509,1.893898
579,0.036357,49.781,-24.9813,14.5025,0.029005,2.498132
580,0.038233,36.816,-17.0017,13.9456,0.027891,1.700172
581,0.03472,44.59,-21.9785,14.1933,0.028387,2.197848
582,0.031774,41.095,-22.2247,14.3378,0.028676,2.22247
583,0.035281,50.32,-29.2829,18.2417,0.036483,2.928287
584,0.036337,46.227,-22.1171,19.1676,0.038335,2.211709
585,0.042275,39.508,-15.4459,8.4312,0.016862,1.544593
586,0.032644,38.204,-15.1151,11.8069,0.023614,1.511507
587,0.029673,47.625,-33.0973,12.0595,0.024119,3.30973
588,0.034125,49.334,-20.2756,13.7127,0.027425,2.027561
589,0.038125,45.384,-18.8213,16.384,0.032768,1.882133
590,0.037198,41.431,-31.3798,17.7135,0.035427,3.137981
591,0.031886,40.861,-19.0446,19.1884,0.038377,1.90446
592,0.030726,53.928,-20.0763,14.3356,0.028671,2.007626
593,0.032577,48.978,-23.5667,11.2913,0.022583,2.356669
594,0.035525,44.277,-24.2823,16.3581,0.032716,2.428233
595,0.038066,48.241,-18.895,15.6719,0.031344,1.889497
596,0.036371,47.018,-25.6823,13.6123,0.027225,2.568229
597,0.036423,51.391,-23.6346,17.3733,0.034747,2.363456
598,0.035609,51.745,-22.5246,10.1818,0.020364,2.252464
599,0.031089,47.626,-29.6555,13.9798,0.02796,2.965553
600,0.042261,39.397,-27.4909,17.4625,0.034925,2.749091
